Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
23:10:50  1515367             1749          417          1332            502982          768                745                0                         2928     
23:10:52  1515367             1749          417          1332            502982          768                745                0                         2928     
23:10:54  1515367             1749          417          1332            502982          768                745                0                         2928     
23:10:56  1515367             1749          417          1332            502982          768                745                0                         2928     
23:10:58  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:00  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:02  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:04  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:06  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:08  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:10  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:12  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:14  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:16  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:18  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:20  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:22  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:24  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:26  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:28  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:30  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:32  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:34  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:36  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:38  1515367             1749          417          1332            502982          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
23:11:40  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:42  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:44  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:46  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:48  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:50  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:52  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:54  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:56  1515367             1749          417          1332            502982          768                745                0                         2928     
23:11:58  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:00  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:02  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:04  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:06  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:08  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:10  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:12  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:14  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:16  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:18  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:20  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:22  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:24  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:26  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:28  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:30  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:32  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:34  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:36  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:38  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:40  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:42  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:44  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:46  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:48  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:50  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:52  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:54  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:56  1515367             1749          417          1332            502982          768                745                0                         2928     
23:12:58  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:00  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:02  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:04  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:06  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:08  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:11  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:13  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:15  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:17  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:19  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:21  1515367             1749          417          1332            502982          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
23:13:23  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:25  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:27  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:29  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:31  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:33  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:35  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:37  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:39  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:41  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:43  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:45  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:47  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:49  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:51  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:53  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:55  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:57  1515367             1749          417          1332            502982          768                745                0                         2928     
23:13:59  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:01  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:03  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:05  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:07  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:09  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:11  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:13  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:15  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:17  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:19  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:21  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:23  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:25  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:27  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:29  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:31  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:33  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:35  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:37  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:39  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:41  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:43  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:45  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:47  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:49  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:51  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:53  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:55  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:57  1515367             1749          417          1332            502982          768                745                0                         2928     
23:14:59  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:01  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:03  1515367             1749          417          1332            502982          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
23:15:05  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:07  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:09  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:11  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:13  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:15  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:17  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:19  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:21  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:23  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:25  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:27  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:29  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:31  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:33  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:35  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:37  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:39  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:41  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:43  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:45  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:47  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:49  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:51  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:53  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:55  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:57  1515367             1749          417          1332            502982          768                745                0                         2928     
23:15:59  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:01  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:03  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:05  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:07  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:09  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:11  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:13  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:15  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:17  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:19  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:21  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:23  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:25  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:27  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:29  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:31  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:33  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:35  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:37  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:39  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:41  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:43  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:45  1515367             1749          417          1332            502982          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
23:16:47  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:49  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:51  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:53  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:55  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:57  1515367             1749          417          1332            502982          768                745                0                         2928     
23:16:59  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:01  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:03  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:05  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:07  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:09  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:11  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:13  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:15  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:17  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:19  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:21  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:23  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:25  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:27  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:29  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:31  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:33  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:35  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:37  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:39  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:41  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:43  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:45  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:47  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:49  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:51  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:53  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:55  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:57  1515367             1749          417          1332            502982          768                745                0                         2928     
23:17:59  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:01  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:03  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:05  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:07  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:09  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:11  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:13  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:15  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:17  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:19  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:21  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:23  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:25  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:27  1515367             1749          417          1332            502982          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
23:18:29  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:31  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:33  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:35  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:37  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:39  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:41  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:43  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:45  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:47  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:49  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:51  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:53  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:55  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:57  1515367             1749          417          1332            502982          768                745                0                         2928     
23:18:59  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:01  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:03  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:05  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:07  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:09  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:11  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:13  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:15  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:17  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:19  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:22  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:24  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:26  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:28  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:30  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:32  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:34  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:36  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:38  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:40  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:42  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:44  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:46  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:48  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:50  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:52  1515367             1749          417          1332            502982          768                745                0                         2928     
23:19:54  1515367             1749          417          1332            502982          768                745                0                         2928     
