Linux 2.6.32-431.3.1.el6.x86_64 (mule-perflab06.managed.contegix.com) 	06/18/2014 	_x86_64_	(24 CPU)

05:18:49 PM   frmpg/s   bufpg/s   campg/s
06:22:19 PM    -21.61      0.00      1.51
06:22:21 PM     92.35      0.00      1.02
06:22:23 PM    130.00      0.00      1.00
06:22:25 PM    -44.44      0.00      1.52
06:22:27 PM    -30.00      0.00      2.50
06:22:29 PM    -24.75      0.00      1.01
06:22:31 PM    188.89      0.00      1.01
06:22:33 PM     42.86      0.00      1.02
06:22:35 PM     30.30      0.00      2.02
06:22:37 PM    -85.93      0.00      1.51
06:22:39 PM     32.32      0.00      2.02
06:22:41 PM     86.73      0.00      0.51
06:22:43 PM    -41.92      0.00      3.03
06:22:45 PM     35.86      0.00      2.53
06:22:47 PM   -141.62      0.00      1.02
06:22:49 PM     67.00      0.00      1.50
06:22:51 PM    -17.68      0.00      0.51
06:22:53 PM     20.92      0.00      2.04
06:22:55 PM     61.11      0.00      1.52
06:22:57 PM  -1182.83      0.00      0.51
06:22:59 PM   1052.53      0.00      2.02
06:23:01 PM      0.00      0.00      2.54
06:23:03 PM     62.81      0.00      1.51
06:23:05 PM  -1712.56      0.00      2.01
06:23:07 PM    583.16      0.00      1.53
06:23:09 PM   1271.21      0.00      2.53
06:23:11 PM  -1241.71      0.00      1.01
06:23:13 PM     79.19      0.00      1.52
06:23:15 PM    970.35      0.00      2.51
06:23:17 PM    -64.32      0.00      1.51
06:23:19 PM    117.09      0.00      1.01
06:23:21 PM    -63.64      0.00      1.52
06:23:23 PM    -45.50      0.00      1.50
06:23:25 PM    147.72      0.00      1.52
06:23:27 PM    -77.00      0.00      2.00
06:23:29 PM      2.01      0.00      0.50
06:23:31 PM     95.43      0.00      1.52
06:23:33 PM    -45.27      0.00      1.99
06:23:35 PM   -139.90      0.00      1.01
06:23:37 PM    -16.00      0.00      0.50
06:23:39 PM     19.70      0.00      1.01
06:23:41 PM     96.97      0.00      1.52
06:23:43 PM    -13.00      0.00      1.50
06:23:45 PM     73.37      0.00      1.51
06:23:47 PM    -91.92      0.00      2.02
06:23:49 PM     95.98      0.00      1.51
06:23:51 PM     93.94      0.00      1.01
06:23:53 PM    -15.90      0.00      1.03
06:23:55 PM   -235.68      0.00      2.51
06:23:57 PM  -1004.06      0.00      2.03
06:23:59 PM   1122.61      0.00      0.50
06:24:01 PM      3.00      0.00      2.00
06:24:03 PM    -77.39      0.00      1.01
06:24:05 PM   -128.28      0.00      3.03
06:24:07 PM  -1126.26      0.00      2.53
06:24:09 PM   1037.56      0.00      2.03
06:24:11 PM  -1115.82      0.00      1.02
06:24:13 PM     67.68      0.00      1.52
06:24:15 PM   1019.00      0.00      1.00
06:24:17 PM    116.58      0.00      1.51
06:24:19 PM   -295.48      0.00      0.50
06:24:21 PM    315.15      0.00      2.53
06:24:23 PM    -73.87      0.00      2.51
06:24:25 PM     76.77      0.00      1.52
06:24:27 PM     46.97      0.00      1.52
06:24:29 PM      1.52      0.00      1.01
06:24:31 PM    -26.40      0.00      1.52
06:24:33 PM    -28.06      0.00      1.02
06:24:35 PM     25.76      0.00      2.02
06:24:37 PM    109.60      0.00      2.02
06:24:39 PM    -32.16      0.00      0.50
06:24:41 PM   -133.00      0.00      1.50
06:24:43 PM    144.72      0.00      0.50
06:24:45 PM   -232.66      0.00      3.02
06:24:47 PM    204.04      0.00      1.52
06:24:49 PM     30.85      0.00      1.00
06:24:51 PM   -111.17      0.00      1.52
06:24:53 PM     61.69      0.00      0.50
06:24:55 PM   -201.52      0.00      2.03
06:24:57 PM  -1118.59      0.00      1.51
06:24:59 PM   1088.00      0.00      0.50
06:25:01 PM    383.16      0.00      3.06
06:25:03 PM    -47.45      0.00      1.02
06:25:05 PM   -500.00      0.00      2.01
06:25:07 PM   -588.00      0.00      0.50
06:25:09 PM    950.75      0.00      3.02
06:25:11 PM  -1310.15      0.00      2.03
06:25:13 PM    238.89      0.00      0.51
06:25:15 PM   1068.21      0.00      2.05
06:25:17 PM    126.13      0.00      0.50
06:25:19 PM   -176.26      0.00      2.02
06:25:21 PM     14.57      0.00      1.51
06:25:23 PM    -43.43      0.00      2.53
06:25:25 PM    -10.55      0.00      1.01
06:25:27 PM    190.45      0.00      2.01
06:25:29 PM    -78.06      0.00      1.53
06:25:31 PM   -115.31      0.00      1.02
06:25:33 PM     22.73      0.00      1.01
06:25:35 PM     -1.52      0.00      2.54
06:25:37 PM    175.76      0.00      0.51
06:25:39 PM    -91.92      0.00      1.52
06:25:41 PM    -34.52      0.00      0.51
06:25:43 PM     86.36      0.00      3.03
06:25:45 PM    -65.66      0.00      1.52
06:25:47 PM      1.01      0.00      0.51
06:25:49 PM   -122.22      0.00      2.02
06:25:51 PM    202.54      0.00      1.02
06:25:53 PM     69.19      0.00      2.02
06:25:55 PM   -170.77      0.00      1.03
06:25:57 PM  -1068.69      0.00      1.01
06:25:59 PM   1046.50      0.00      2.50
06:26:01 PM     77.89      0.00      2.01
06:26:03 PM     63.50      0.00      2.50
06:26:05 PM    -65.99      0.00      0.51
06:26:07 PM  -1106.53      0.00      2.01
06:26:09 PM   1018.18      0.00      2.02
06:26:11 PM  -1379.19      0.00      0.00
06:26:13 PM    -60.61      0.00      2.02
06:26:15 PM   1352.53      0.00      1.01
06:26:17 PM      2.51      0.00      2.01
06:26:19 PM   -203.03      0.00      1.52
06:26:21 PM    158.59      0.00      0.51
06:26:23 PM     79.80      0.00      2.53
06:26:25 PM   -107.04      0.00      1.01
06:26:27 PM     51.52      0.00      1.52
06:26:29 PM     24.50      0.00      0.50
06:26:31 PM     90.40      0.00      1.52
06:26:33 PM     16.00      0.00      2.00
06:26:35 PM     17.17      0.00      1.01
06:26:37 PM     84.26      0.00      1.52
06:26:39 PM   -141.21      0.00      1.51
06:26:41 PM    -32.32      0.00      1.01
06:26:43 PM     38.31      0.00      1.49
06:26:45 PM     93.94      0.00      1.52
06:26:47 PM    -66.16      0.00      1.52
06:26:49 PM    -76.88      0.00      1.01
06:26:51 PM    -63.13      0.00      0.51
06:26:53 PM     53.77      0.00      2.01
06:26:55 PM    -14.14      0.00      1.52
06:26:57 PM  -1081.63      0.00      1.02
06:26:59 PM   1062.12      0.00      3.03
06:27:01 PM    172.36      0.00      2.51
06:27:03 PM   -114.80      0.00      5.10
06:27:05 PM  -1627.14      0.00      2.01
06:27:07 PM    484.92      0.00      1.51
06:27:09 PM   1147.98      0.00      1.52
06:27:11 PM  -1248.22      0.00      1.52
06:27:13 PM    -42.50      0.00      2.00
06:27:15 PM   1162.63      0.00      1.52
06:27:17 PM     50.00      0.00      1.52
06:27:19 PM   -158.38      0.00      1.52
06:27:21 PM    -16.00      0.00      1.00
06:27:23 PM     33.84      0.00      1.52
06:27:25 PM    -63.64      0.00      1.01
06:27:27 PM    144.44      0.00      2.02
06:27:29 PM    -94.42      0.00      1.02
06:27:31 PM    -36.36      0.00      0.51
06:27:33 PM    138.97      0.00      2.05
06:27:35 PM   -670.20      0.00      0.51
06:27:37 PM    864.97      0.00      2.03
06:27:39 PM   -152.00      0.00      1.50
06:27:41 PM    158.50      0.00      1.00
06:27:43 PM   -205.53      0.00      2.01
06:27:45 PM     48.48      0.00      1.01
06:27:47 PM    -62.44      0.00      1.52
06:27:49 PM    -30.00      0.00      1.00
06:27:51 PM    115.38      0.00      1.54
06:27:53 PM     96.46      0.00      2.02
06:27:55 PM   -218.18      0.00      1.01
06:27:57 PM   -962.63      0.00      2.02
06:27:59 PM   1053.03      0.00      0.51
06:28:01 PM     94.92      0.00      3.05
06:28:03 PM    -33.00      0.00      2.00
06:28:05 PM  -1479.90      0.00      1.51
06:28:07 PM    297.98      0.00      1.52
06:28:09 PM   1128.79      0.00      1.52
06:28:11 PM  -1225.38      0.00      2.03
06:28:13 PM    -26.90      0.00      1.52
06:28:15 PM   1206.09      0.00      1.52
06:28:17 PM     98.98      0.00      1.53
06:28:19 PM    -90.95      0.00      1.51
06:28:21 PM    -95.48      0.00      1.51
06:28:23 PM     33.17      0.00      1.01
06:28:25 PM      9.00      0.00      2.50
06:28:27 PM    -17.17      0.00      0.51
06:28:29 PM     34.00      0.00      1.50
06:28:31 PM     15.74      0.00      1.52
06:28:33 PM   -123.00      0.00      2.00
06:28:35 PM    117.44      0.00      1.03
06:28:37 PM     28.79      0.00      1.01
06:28:39 PM    -44.50      0.00      1.50
06:28:41 PM     51.76      0.00      2.01
06:28:43 PM     63.45      0.00      1.52
06:28:45 PM    -48.47      0.00      0.51
06:28:47 PM   -127.92      0.00      1.02
06:28:49 PM    -57.36      0.00      2.03
06:28:51 PM   -231.16      0.00      1.51
06:28:53 PM    432.83      0.00      1.52
06:28:55 PM     75.12      0.00      1.00
06:28:57 PM  -1234.34      0.00      2.53
06:28:59 PM   1066.16      0.00      1.01
06:29:01 PM     40.40      0.00      2.53
06:29:03 PM    -32.99      0.00      1.52
06:29:05 PM    109.18      0.00      2.04
06:29:07 PM  -1161.50      0.00      1.50
06:29:09 PM    994.44      0.00      1.52
06:29:11 PM   -972.22      0.00      2.02
06:29:13 PM    140.70      0.00      1.51
06:29:15 PM    948.98      0.00      1.53
06:29:17 PM     33.16      0.00      2.04
06:29:19 PM    -67.00      0.00      0.50
06:29:21 PM     28.79      0.00      3.03
06:29:23 PM    -41.71      0.00      1.01
06:29:25 PM   -108.67      0.00      0.51
06:29:27 PM     16.50      0.00      1.00
06:29:29 PM    -59.00      0.00      2.00
06:29:31 PM     75.00      0.00      1.53
06:29:33 PM    127.00      0.00      1.50
06:29:35 PM     95.94      0.00      1.02
06:29:37 PM    -91.96      0.00      1.01
06:29:39 PM    -12.18      0.00      2.54
06:29:41 PM     55.78      0.00      1.51
06:29:43 PM    -16.75      0.00      1.52
06:29:45 PM     58.88      0.00      1.52
06:29:47 PM   -201.50      0.00      1.50
06:29:49 PM     66.83      0.00      1.51
06:29:51 PM     67.01      0.00      1.02
06:29:53 PM    -78.39      0.00      1.51
06:29:55 PM    -27.78      0.00      1.52
06:29:57 PM  -1262.50      0.00      1.00
06:29:59 PM   1406.06      0.00      1.01
06:30:01 PM    -43.00      0.00      3.00
06:30:03 PM    -80.40      0.00      3.52
06:30:05 PM  -1453.77      0.00      0.50
06:30:07 PM    287.00      0.00      1.50
06:30:09 PM    910.10      0.00      2.02
06:30:11 PM   -947.21      0.00      1.52
06:30:13 PM    188.83      0.00      1.52
06:30:15 PM   1049.24      0.00      0.51
06:30:17 PM     18.00      0.00      2.00
06:30:19 PM     38.38      0.00      2.53
06:30:21 PM    -62.50      0.00      1.50
06:30:23 PM      0.51      0.00      2.03
06:30:25 PM     94.42      0.00      0.51
06:30:27 PM    -80.71      0.00      2.03
06:30:29 PM     67.34      0.00      1.01
06:30:31 PM   -198.47      0.00      2.04
06:30:33 PM    108.50      0.00      1.00
06:30:35 PM    -54.31      0.00      1.52
06:30:37 PM     16.58      0.00      1.51
06:30:39 PM     72.50      0.00      1.00
06:30:41 PM    -61.81      0.00      1.51
06:30:43 PM      9.09      0.00      1.52
06:30:45 PM    -37.69      0.00      0.00
06:30:47 PM    -45.45      0.00      2.53
06:30:49 PM      3.02      0.00      1.01
06:30:51 PM    142.71      0.00      2.51
06:30:53 PM   -122.61      0.00      1.01
06:30:55 PM    173.50      0.00      1.50
06:30:57 PM  -1186.67      0.00      1.54
06:30:59 PM   1043.65      0.00      2.03
06:31:01 PM     19.29      0.00      2.54
06:31:03 PM     91.46      0.00      1.51
06:31:05 PM  -1783.76      0.00      1.52
06:31:07 PM    498.49      0.00      2.01
06:31:09 PM    998.49      0.00      1.51
06:31:11 PM  -1032.83      0.00      1.52
06:31:13 PM     95.96      0.00      1.01
06:31:15 PM    794.47      0.00      3.02
06:31:17 PM     15.66      0.00      1.52
06:31:19 PM     78.06      0.00      1.02
06:31:21 PM    100.50      0.00      1.50
06:31:23 PM    -64.97      0.00      1.52
06:31:25 PM    672.36      0.00      0.50
06:31:27 PM   1824.12      0.00      2.01
06:31:29 PM    -33.33      0.00      2.02
06:31:31 PM    222.00      0.00      1.50
06:31:33 PM    238.69      0.00      2.51
