Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
23:06:29  1856662400 107155232 107155232    41252           1856434198 107383434 
23:06:31  1856669968 107155232 107155232    41252           1856441766 107383434 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
23:06:33  1856676797 107155232 107155232    41252           1856448595 107383434 
23:06:35  1856683448 107155232 107155232    41252           1856455246 107383434 
23:06:37  1856690215 107155232 107155232    41252           1856462013 107383434 
23:06:39  1856696883 107155232 107155232    41252           1856468681 107383434 
23:06:41  1856703851 107155232 107155232    41252           1856475649 107383434 
23:06:43  1856710481 107155232 107155232    41252           1856482279 107383434 
23:06:45  1856716974 107155232 107155232    41252           1856488772 107383434 
23:06:47  1856723555 107155232 107155232    41252           1856495353 107383434 
23:06:49  1856730333 107155232 107155232    41252           1856502131 107383434 
23:06:51  1856737430 107155232 107155232    41252           1856509228 107383434 
23:06:53  1856741524 107155232 107155232    41252           1856513322 107383434 
23:06:55  1856750119 107155232 107155232    41252           1856521917 107383434 
23:06:57  1856766712 107155232 107155232    41252           1856538510 107383434 
23:06:59  1856773784 107155232 107155232    41252           1856545582 107383434 
23:07:01  1856781985 107155232 107155232    41252           1856553783 107383434 
23:07:03  1856791236 107155232 107155232    41252           1856563034 107383434 
23:07:05  1856802618 107155232 107155232    41252           1856574416 107383434 
23:07:07  1856812703 107155232 107155232    41252           1856584501 107383434 
23:07:09  1856822116 107155232 107155232    41252           1856593914 107383434 
23:07:11  1856837611 107155232 107155232    41252           1856609409 107383434 
23:07:13  1856847762 107155232 107155232    41252           1856619560 107383434 
23:07:15  1856855785 107155232 107155232    41252           1856627583 107383434 
23:07:17  1856864314 107155232 107155232    41252           1856636112 107383434 
23:07:19  1856873365 107155232 107155232    41252           1856645163 107383434 
23:07:21  1856882060 107155232 107155232    41252           1856653858 107383434 
23:07:23  1856889161 107155232 107155232    41252           1856660959 107383434 
23:07:25  1856896132 107155232 107155232    41252           1856667930 107383434 
23:07:27  1856902463 107155232 107155232    41252           1856674261 107383434 
23:07:29  1856909398 107155232 107155232    41252           1856681196 107383434 
23:07:32  1856916679 107155232 107155232    41252           1856688477 107383434 
23:07:34  1856921153 107155232 107155232    41252           1856692951 107383434 
23:07:36  1856926984 107155232 107155232    41252           1856698782 107383434 
23:07:38  1856933787 107155232 107155232    41252           1856705585 107383434 
23:07:40  1856940717 107155232 107155232    41252           1856712515 107383434 
23:07:42  1856947398 107155232 107155232    41252           1856719196 107383434 
23:07:44  1856954020 107155232 107155232    41252           1856725818 107383434 
23:07:46  1856960583 107155232 107155232    41252           1856732381 107383434 
23:07:48  1856967228 107155232 107155232    41252           1856739026 107383434 
23:07:50  1856973954 107155232 107155232    41252           1856745752 107383434 
23:07:52  1856981081 107155232 107155232    41252           1856752879 107383434 
23:07:54  1856989308 107155232 107155232    41252           1856761106 107383434 
23:07:56  1856996262 107155232 107155232    41252           1856768060 107383434 
23:07:58  1857012345 107155232 107155232    41252           1856784143 107383434 
23:08:00  1857018910 107155232 107155232    41252           1856790708 107383434 
23:08:02  1857027773 107155232 107155232    41252           1856799571 107383434 
23:08:04  1857036584 107155232 107155232    41252           1856808382 107383434 
23:08:06  1857048004 107155232 107155232    41252           1856819802 107383434 
23:08:08  1857057768 107155232 107155232    41252           1856829566 107383434 
23:08:10  1857067420 107155232 107155232    41252           1856839218 107383434 
23:08:12  1857080192 107155232 107155232    41252           1856851990 107383434 
23:08:14  1857089050 107155232 107155232    41252           1856860848 107383434 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
23:08:16  1857097030 107155232 107155232    41252           1856868828 107383434 
23:08:18  1857106216 107155232 107155232    41252           1856878014 107383434 
23:08:20  1857114996 107155232 107155232    41252           1856886794 107383434 
23:08:22  1857124161 107155232 107155232    41252           1856895959 107383434 
23:08:24  1857130768 107155232 107155232    41252           1856902566 107383434 
23:08:26  1857137628 107155232 107155232    41252           1856909426 107383434 
23:08:28  1857144623 107155232 107155232    41252           1856916421 107383434 
23:08:30  1857151740 107155232 107155232    41252           1856923538 107383434 
23:08:32  1857158457 107155232 107155232    41252           1856930255 107383434 
23:08:34  1857165356 107155232 107155232    41252           1856937154 107383434 
23:08:36  1857172120 107155232 107155232    41252           1856943918 107383434 
23:08:38  1857178716 107155232 107155232    41252           1856950514 107383434 
23:08:40  1857185435 107155232 107155232    41252           1856957233 107383434 
23:08:42  1857191904 107155232 107155232    41252           1856963702 107383434 
23:08:44  1857198928 107155232 107155232    41252           1856970726 107383434 
23:08:46  1857205882 107155232 107155232    41252           1856977680 107383434 
23:08:48  1857212700 107155232 107155232    41252           1856984498 107383434 
23:08:50  1857219738 107155232 107155232    41252           1856991536 107383434 
23:08:52  1857226842 107155232 107155232    41252           1856998640 107383434 
23:08:54  1857233479 107155232 107155232    41252           1857005277 107383434 
23:08:56  1857239047 107155232 107155232    41252           1857010845 107383434 
23:08:58  1857255523 107155232 107155232    41252           1857027321 107383434 
23:09:00  1857262217 107155232 107155232    41252           1857034015 107383434 
23:09:02  1857271424 107155232 107155232    41252           1857043222 107383434 
23:09:04  1857282746 107155232 107155232    41252           1857054544 107383434 
23:09:06  1857294304 107155232 107155232    41252           1857066102 107383434 
23:09:08  1857305167 107155232 107155232    41252           1857076965 107383434 
23:09:10  1857313411 107155232 107155232    41252           1857085209 107383434 
23:09:12  1857328342 107155232 107155232    41252           1857100140 107383434 
23:09:14  1857339510 107155232 107155232    41252           1857111308 107383434 
23:09:16  1857346379 107155232 107155232    41252           1857118177 107383434 
23:09:18  1857355035 107155232 107155232    41252           1857126833 107383434 
23:09:20  1857364445 107155232 107155232    41252           1857136243 107383434 
23:09:22  1857373022 107155232 107155232    41252           1857144820 107383434 
23:09:24  1857379491 107155232 107155232    41252           1857151289 107383434 
23:09:26  1857386274 107155232 107155232    41252           1857158072 107383434 
23:09:28  1857392897 107155232 107155232    41252           1857164695 107383434 
23:09:30  1857399322 107155232 107155232    41252           1857171120 107383434 
23:09:32  1857405746 107155232 107155232    41252           1857177544 107383434 
23:09:34  1857412473 107155232 107155232    41252           1857184271 107383434 
23:09:36  1857416972 107155232 107155232    41252           1857188770 107383434 
23:09:38  1857422876 107155232 107155232    41252           1857194674 107383434 
23:09:40  1857429584 107155232 107155232    41252           1857201382 107383434 
23:09:42  1857436199 107155232 107155232    41252           1857207997 107383434 
23:09:44  1857442714 107155232 107155232    41252           1857214512 107383434 
23:09:46  1857449283 107155232 107155232    41252           1857221081 107383434 
